program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;25000;10000;5;0.0520906;0.29;54;73;NA;0.988064;NA;3.2e-05;2;0.0264087;3.2e-05;2;0.0509964;0.000116;5;0.00258635;NA;NA;NA;0.9878;10;0.0079042;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;25000;10000;10;0.054789;0.29;54;88;NA;0.988064;NA;3.2e-05;2;0.035778;3.2e-05;2;0.0535581;0.000116;5;0.00441584;NA;NA;NA;0.9878;10;0.0192744;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;10000;10000;0;0.0550498;0.30;58;88;NA;0.988064;NA;3.2e-05;2;0.0350255;3.2e-05;2;0.060875;0.000116;5;0.0054225;NA;NA;NA;0.9878;10;0.00963021;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;10000;10000;1;0.0455519;0.27;54;92;NA;0.988064;NA;3.2e-05;2;0.0266521;3.2e-05;2;0.0447428;0.000116;5;0.00317128;NA;NA;NA;0.9878;10;0.0114051;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;10000;10000;2;0.0587977;0.32;58;85;NA;0.988064;NA;3.2e-05;2;0.0382658;3.2e-05;2;0.0605265;0.000116;5;0.00554898;NA;NA;NA;0.9878;10;0.0189949;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;10000;10000;5;0.0544206;0.29;56;75;NA;0.988064;NA;3.2e-05;2;0.027641;3.2e-05;2;0.0526223;0.000116;5;0.0030827;NA;NA;NA;0.9878;10;0.00884512;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;10000;10000;10;0.0441753;0.27;54;93;NA;0.988064;NA;3.2e-05;2;0.0250341;3.2e-05;2;0.0428369;0.000116;5;0.00356722;NA;NA;NA;0.9878;10;0.00956497;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;1000;10000;0;0.0469305;0.29;56;86;NA;0.988064;NA;3.2e-05;2;0.0274301;3.2e-05;2;0.0455355;0.000116;5;0.003441;NA;NA;NA;0.9878;10;0.012312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;1000;10000;1;0.0470846;0.28;55;91;NA;0.988064;NA;3.2e-05;2;0.0274199;3.2e-05;2;0.0454702;0.000116;5;0.00367168;NA;NA;NA;0.9878;10;0.01217;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;1000;10000;2;0.0468092;0.27;54;93;NA;0.988064;NA;3.2e-05;2;0.0281183;3.2e-05;2;0.0466418;0.000116;5;0.0027124;NA;NA;NA;0.9878;10;0.0125436;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;1000;10000;5;0.0472631;0.27;54;92;NA;0.988064;NA;3.2e-05;2;0.0279206;3.2e-05;2;0.0466037;0.000116;5;0.00359732;NA;NA;NA;0.9878;10;0.0125462;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;1000;10000;10;0.0469361;0.28;55;93;NA;0.988064;NA;3.2e-05;2;0.0274001;3.2e-05;2;0.0457351;0.000116;5;0.0032616;NA;NA;NA;0.9878;10;0.0120181;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;100;10000;0;0.114079;0.34;54;59;NA;0.988064;NA;3.2e-05;2;0.0912474;3.2e-05;2;0.11239;0.000116;5;0.00637672;NA;NA;NA;0.9878;10;0.0658203;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;100;10000;1;0.11859;0.36;56;70;NA;0.988064;NA;3.2e-05;2;0.0991732;3.2e-05;2;0.122217;0.000116;5;0.00328957;NA;NA;NA;0.9878;10;0.0750573;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;100;10000;2;0.118701;0.36;54;72;NA;0.988064;NA;3.2e-05;2;0.0995453;3.2e-05;2;0.124734;0.000116;5;0.00429468;NA;NA;NA;0.9878;10;0.0733659;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;100;10000;5;0.110651;0.33;54;76;NA;0.988064;NA;3.2e-05;2;0.0917357;3.2e-05;2;0.111555;0.000116;5;0.00339368;NA;NA;NA;0.9878;10;0.0732683;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;100;10000;10;0.108614;0.33;55;77;NA;0.988064;NA;3.2e-05;2;0.088869;3.2e-05;2;0.10683;0.000116;5;0.0036868;NA;NA;NA;0.9878;10;0.070265;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;25000;10000;0;0.0478441;0.28;54;90;NA;0.988064;NA;3.2e-05;2;0.0284525;3.2e-05;2;0.0483741;0.000116;5;0.00297172;NA;NA;NA;0.9878;10;0.0120634;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;25000;10000;1;0.0532003;0.29;54;89;NA;0.988064;NA;3.2e-05;2;0.0342683;3.2e-05;2;0.0523753;0.000116;5;0.00586284;NA;NA;NA;0.9878;10;0.0157271;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;25000;10000;2;0.0444374;0.27;56;90;NA;0.988064;NA;3.2e-05;2;0.0250149;3.2e-05;2;0.0443261;0.000116;5;0.0030675;NA;NA;NA;0.9878;10;0.00861002;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;25000;10000;5;0.0429754;0.27;58;93;NA;0.988064;NA;3.2e-05;2;0.0233987;3.2e-05;2;0.0413105;0.000116;5;0.00261122;NA;NA;NA;0.9878;10;0.00914855;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;25000;10000;10;0.0498791;0.28;55;81;NA;0.988064;NA;3.2e-05;2;0.0254805;3.2e-05;2;0.0488825;0.000116;5;0.00278247;NA;NA;NA;0.9878;10;0.00807132;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;10000;10000;0;0.0438477;0.27;56;93;NA;0.988064;NA;3.2e-05;2;0.0250315;3.2e-05;2;0.0434222;0.000116;5;0.00332198;NA;NA;NA;0.9878;10;0.00891973;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;10000;10000;1;0.0436515;0.27;57;93;NA;0.988064;NA;3.2e-05;2;0.0241768;3.2e-05;2;0.0420618;0.000116;5;0.00331793;NA;NA;NA;0.9878;10;0.0092724;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;10000;10000;2;0.0473218;0.27;54;70;NA;0.988064;NA;3.2e-05;2;0.0317259;3.2e-05;2;0.0511677;0.000116;5;0.00241384;NA;NA;NA;0.9878;10;0.0103364;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;10000;10000;5;0.0439126;0.28;54;90;NA;0.988064;NA;3.2e-05;2;0.0248196;3.2e-05;2;0.0430518;0.000116;5;0.00333903;NA;NA;NA;0.9878;10;0.0091876;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;10000;10000;10;0.0513632;0.28;57;90;NA;0.988064;NA;3.2e-05;2;0.0302935;3.2e-05;2;0.0516719;0.000116;5;0.0049646;NA;NA;NA;0.9878;10;0.0114903;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;1000;10000;0;0.0492877;0.27;56;67;NA;0.988064;NA;3.2e-05;2;0.0337973;3.2e-05;2;0.0540949;0.000116;5;0.00342775;NA;NA;NA;0.9878;10;0.0116278;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;1000;10000;1;0.0486728;0.28;54;90;NA;0.988064;NA;3.2e-05;2;0.0296865;3.2e-05;2;0.0502478;0.000116;5;0.00294101;NA;NA;NA;0.9878;10;0.0120539;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;1000;10000;2;0.0551837;0.29;56;79;NA;0.988064;NA;3.2e-05;2;0.0287461;3.2e-05;2;0.0542473;0.000116;5;0.00286887;NA;NA;NA;0.9878;10;0.0104185;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;1000;10000;5;0.0452617;0.28;56;87;NA;0.988064;NA;3.2e-05;2;0.0259686;3.2e-05;2;0.0437541;0.000116;5;0.00335835;NA;NA;NA;0.9878;10;0.0110141;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;1000;10000;10;0.0487552;0.28;54;91;NA;0.988064;NA;3.2e-05;2;0.0278773;3.2e-05;2;0.0472826;0.000116;5;0.00293204;NA;NA;NA;0.9878;10;0.0128486;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;100;10000;0;0.11673;0.35;54;75;NA;0.988064;NA;3.2e-05;2;0.0978917;3.2e-05;2;0.116232;0.000116;5;0.00579841;NA;NA;NA;0.9878;10;0.0759458;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;100;10000;1;0.112355;0.34;56;58;NA;0.988064;NA;3.2e-05;2;0.097143;3.2e-05;2;0.115701;0.000116;5;0.00255376;NA;NA;NA;0.9878;10;0.07146;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;100;10000;2;0.116973;0.35;56;73;NA;0.988064;NA;3.2e-05;2;0.0973393;3.2e-05;2;0.116227;0.000116;5;0.00658919;NA;NA;NA;0.9878;10;0.0764434;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;100;10000;5;0.114227;0.34;54;77;NA;0.988064;NA;3.2e-05;2;0.0947302;3.2e-05;2;0.113377;0.000116;5;0.00618863;NA;NA;NA;0.9878;10;0.0727106;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;100;10000;10;0.111648;0.34;58;76;NA;0.988064;NA;3.2e-05;2;0.0921322;3.2e-05;2;0.109922;0.000116;5;0.00657563;NA;NA;NA;0.9878;10;0.0722266;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
