program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB);AllDataRec(MB);ALLmessagesSent;AllMessagesRec
Comparison;boolean_bmr;0;25;100;10000;0;11156.579;11.99;1117;46;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;100;10000;1;44808.668;47.83;1109;11;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;100;10000;2;67310.869;71.06;1109;7;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;100;10000;5;135550.570;140.14;1118;4;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;100;10000;10;258820.259;266.15;1159;2;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;25000;10000;0;5716.038;6.51;1098;59;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;25000;10000;1;74928.308;79.32;1114;6;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;25000;10000;2;140779.021;141.63;1167;3;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;25000;10000;5;241327.141;243.32;1149;2;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;25000;10000;10;449778.414;451.03;1185;1;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;10000;10000;0;5487.463;6.40;1113;63;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;10000;10000;1;81065.707;84.56;1101;5;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;10000;10000;2;132465.630;136.68;1149;3;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;10000;10000;5;251145.472;252.40;1146;2;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;10000;10000;10;468602.028;469.41;1170;1;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;1000;10000;0;5438.027;6.34;1092;68;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;1000;10000;1;85021.013;85.88;1116;5;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;1000;10000;2;130837.665;139.45;1145;3;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;1000;10000;5;261474.716;264.93;1154;1;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;1000;10000;10;455560.792;461.20;1181;1;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;100;10000;0;13200.599;14.30;1072;37;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;100;10000;1;89571.912;92.72;1111;5;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;100;10000;2;141490.074;143.16;1152;4;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;100;10000;5;264839.004;273.01;1160;2;102.765;102.841;550;552
Comparison;boolean_bmr;0;50;100;10000;10;482188.883;484.02;1167;1;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;25000;10000;0;7957.434;9.11;1104;42;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;25000;10000;1;117237.644;120.02;1121;3;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;25000;10000;2;190570.690;191.85;1130;2;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;25000;10000;5;357509.337;358.44;1159;1;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;25000;10000;10;655611.372;657.56;1142;0;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;10000;10000;0;7998.478;9.06;1074;43;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;10000;10000;1;112751.931;119.31;1106;4;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;10000;10000;2;208566.841;215.53;1159;2;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;10000;10000;5;358777.181;359.82;1174;1;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;10000;10000;10;619138.728;633.23;1156;0;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;1000;10000;0;7743.440;8.92;1092;49;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;1000;10000;1;118042.471;119.62;1105;4;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;1000;10000;2;192557.727;197.36;1146;2;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;1000;10000;5;356542.700;359.45;1175;1;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;1000;10000;10;648032.920;648.96;1144;0;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;100;10000;0;14266.779;15.49;1099;34;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;100;10000;1;126528.242;130.80;1105;4;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;100;10000;2;187594.601;196.82;1117;2;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;100;10000;5;382915.155;387.64;1183;1;102.765;102.841;550;552
Comparison;boolean_bmr;0;75;100;10000;10;666355.445;685.56;1132;0;102.765;102.841;550;552
