program;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);Bytes Send;runtime_external(s);peakRAM(MiB);System Time(s)
Benchmarks/Reveal;3;25;25000;1000000;0;0:00:00.610;2002431;1.31;139;4.06
Benchmarks/Reveal;3;25;25000;1000000;0;0:00:00.665;2002431;1.07;149;4.10
Benchmarks/Reveal;3;25;25000;1000000;0;0:00:00.653;2002431;1.06;144;4.06
Benchmarks/Reveal;3;25;25000;1000000;0;0:00:00.645;2002431;0.95;137;4.10
Benchmarks/Reveal;3;25;25000;1000000;0;0:00:00.662;2002431;0.97;137;4.05
Benchmarks/Reveal;3;25;25000;1000000;0;0:00:00.659;2002431;1.04;147;4.08
Benchmarks/Reveal;3;25;25000;1000000;0;0:00:00.662;2002431;0.95;144;4.22
Benchmarks/Reveal;3;25;25000;1000000;0;0:00:00.802;2002431;1.11;147;4.15
Benchmarks/Reveal;3;25;25000;1000000;0;0:00:00.742;2002431;1.03;136;4.16
Benchmarks/Reveal;3;50;25000;1000000;0;0:00:00.999;2002431;1.47;137;4.08
Benchmarks/Reveal;3;50;25000;1000000;0;0:00:01.112;2002431;1.50;149;4.07
Benchmarks/Reveal;3;50;25000;1000000;0;0:00:01.146;2002431;1.52;139;4.08
Benchmarks/Reveal;3;50;25000;1000000;0;0:00:01.111;2002431;1.48;145;4.25
Benchmarks/Reveal;3;50;25000;1000000;0;0:00:01.099;2002431;1.45;146;4.10
Benchmarks/Reveal;3;50;25000;1000000;0;0:00:00.894;2002431;1.63;144;4.16
Benchmarks/Reveal;3;50;25000;1000000;0;0:00:00.999;2002431;1.41;135;4.02
Benchmarks/Reveal;3;50;25000;1000000;0;0:00:00.996;2002431;1.35;153;4.08
Benchmarks/Reveal;3;50;25000;1000000;0;0:00:01.344;2002431;1.72;157;4.18
Benchmarks/Reveal;3;50;25000;1000000;0;0:00:00.896;2002431;1.63;142;4.05
Benchmarks/Reveal;3;75;25000;1000000;0;0:00:01.372;2002431;1.83;144;4.05
Benchmarks/Reveal;3;75;25000;1000000;0;0:00:01.371;2002431;1.85;153;4.11
Benchmarks/Reveal;3;75;25000;1000000;0;0:00:01.536;2002431;2.01;139;4.08
Benchmarks/Reveal;3;75;25000;1000000;0;0:00:01.403;2002431;1.89;149;4.00
Benchmarks/Reveal;3;75;25000;1000000;0;0:00:01.370;2002431;1.85;137;4.10
Benchmarks/Reveal;3;75;25000;1000000;0;0:00:01.542;2002431;2.03;143;4.13
Benchmarks/Reveal;3;75;25000;1000000;0;0:00:01.383;2002431;1.84;151;4.05
Benchmarks/Reveal;3;75;25000;1000000;0;0:00:01.398;2002431;2.56;148;4.18
Benchmarks/Reveal;3;75;25000;1000000;0;0:00:01.194;2002431;1.96;141;4.15
Benchmarks/Reveal;3;75;25000;1000000;0;0:00:01.410;2002431;1.99;147;4.19
Benchmarks/Reveal;3;0;10000;1000000;0;0:00:00.448;2002431;0.96;141;4.00
Benchmarks/Reveal;3;0;10000;1000000;0;0:00:00.402;2002431;0.85;148;4.11
Benchmarks/Reveal;3;0;10000;1000000;0;0:00:00.448;2002431;0.75;135;4.12
Benchmarks/Reveal;3;0;10000;1000000;0;0:00:00.308;2002431;0.81;171;3.99
Benchmarks/Reveal;3;0;10000;1000000;0;0:00:00.445;2002431;0.74;133;4.13
Benchmarks/Reveal;3;0;10000;1000000;0;0:00:00.312;2002431;0.82;137;4.03
Benchmarks/Reveal;3;0;10000;1000000;0;0:00:00.352;2002431;1.01;153;4.15
Benchmarks/Reveal;3;0;10000;1000000;0;0:00:00.329;2002431;0.70;146;4.10
Benchmarks/Reveal;3;0;10000;1000000;0;0:00:00.310;2002431;0.82;145;4.08
Benchmarks/Reveal;3;0;10000;1000000;0;0:00:00.295;2002431;0.94;141;4.11
Benchmarks/Reveal;3;0;1000;1000000;0;0:00:00.325;2002431;0.70;138;4.08
Benchmarks/Reveal;3;0;1000;1000000;0;0:00:00.385;2002431;0.72;138;4.12
Benchmarks/Reveal;3;0;1000;1000000;0;0:00:00.336;2002431;0.72;149;4.09
Benchmarks/Reveal;3;0;1000;1000000;0;0:00:00.337;2002431;1.00;141;4.04
Benchmarks/Reveal;3;0;1000;1000000;0;0:00:00.342;2002431;0.68;149;3.99
Benchmarks/Reveal;3;0;1000;1000000;0;0:00:00.828;2002431;1.11;140;4.01
Benchmarks/Reveal;3;0;1000;1000000;0;0:00:00.341;2002431;0.73;148;4.17
Benchmarks/Reveal;3;0;1000;1000000;0;0:00:00.405;2002431;0.72;146;4.07
Benchmarks/Reveal;3;0;1000;1000000;0;0:00:00.717;2002431;1.01;136;4.11
Benchmarks/Reveal;3;0;1000;1000000;0;0:00:00.423;2002431;0.73;151;4.14
Benchmarks/Reveal;3;0;100;1000000;0;0:00:00.607;2002431;0.90;137;4.22
Benchmarks/Reveal;3;0;100;1000000;0;0:00:00.481;2002431;0.74;168;4.15
Benchmarks/Reveal;3;0;100;1000000;0;0:00:00.509;2002431;0.82;140;4.07
Benchmarks/Reveal;3;0;100;1000000;0;0:00:00.475;2002431;0.87;147;4.23
Benchmarks/Reveal;3;0;100;1000000;0;0:00:00.473;2002431;0.78;142;4.01
Benchmarks/Reveal;3;0;100;1000000;0;0:00:00.478;2002431;0.73;142;4.11
Benchmarks/Reveal;3;0;100;1000000;0;0:00:00.452;2002431;0.83;161;4.04
Benchmarks/Reveal;3;0;100;1000000;0;0:00:00.483;2002431;0.88;154;4.09
Benchmarks/Reveal;3;0;100;1000000;0;0:00:00.478;2002431;0.74;155;4.09
Benchmarks/Reveal;3;0;100;1000000;0;0:00:00.619;2002431;0.90;146;4.03
Benchmarks/Reveal;3;0;25000;1000000;0;0:00:00.447;2002431;0.76;148;4.18
Benchmarks/Reveal;3;0;25000;1000000;0;0:00:00.343;2002431;0.94;139;4.01
Benchmarks/Reveal;3;0;25000;1000000;0;0:00:00.316;2002431;0.87;147;4.13
Benchmarks/Reveal;3;0;25000;1000000;0;0:00:00.297;2002431;0.94;148;3.95
Benchmarks/Reveal;3;0;25000;1000000;0;0:00:00.793;2002431;1.08;141;4.00
Benchmarks/Reveal;3;0;25000;1000000;0;0:00:00.320;2002431;0.94;161;4.12
Benchmarks/Reveal;3;0;25000;1000000;0;0:00:00.449;2002431;1.00;137;4.01
Benchmarks/Reveal;3;0;25000;1000000;0;0:00:00.548;2002431;0.83;145;4.02
Benchmarks/Reveal;3;0;25000;1000000;0;0:00:00.437;2002431;0.61;135;4.03
Benchmarks/Reveal;3;0;25000;1000000;0;0:00:00.459;2002431;0.83;145;3.97
Benchmarks/Reveal;3;0;25000;1000000;1;0:00:00.307;2002431;0.93;159;4.12
Benchmarks/Reveal;3;0;25000;1000000;1;0:00:00.445;2002431;0.78;147;4.10
Benchmarks/Reveal;3;0;25000;1000000;1;0:00:00.334;2002431;1.02;140;4.14
Benchmarks/Reveal;3;0;25000;1000000;1;0:00:00.340;2002431;0.96;142;4.04
Benchmarks/Reveal;3;0;25000;1000000;1;0:00:00.315;2002431;0.82;141;4.18
Benchmarks/Reveal;3;0;25000;1000000;1;0:00:00.295;2002431;0.55;139;4.10
Benchmarks/Reveal;3;0;25000;1000000;1;0:00:00.310;2002431;0.82;151;3.95
Benchmarks/Reveal;3;0;25000;1000000;1;0:00:00.295;2002431;0.80;146;4.20
Benchmarks/Reveal;3;0;25000;1000000;1;0:00:00.310;2002431;0.93;139;4.16
Benchmarks/Reveal;3;0;25000;1000000;1;0:00:00.455;2002431;0.76;135;4.07
Benchmarks/Reveal;3;0;25000;1000000;2;0:00:00.374;2002431;1.68;140;4.00
Benchmarks/Reveal;3;0;25000;1000000;2;0:00:00.312;2002431;0.92;158;4.02
Benchmarks/Reveal;3;0;25000;1000000;2;0:00:00.316;2002431;1.66;146;4.09
Benchmarks/Reveal;3;0;25000;1000000;2;0:00:00.554;2002431;0.81;141;4.01
Benchmarks/Reveal;3;0;25000;1000000;2;0:00:00.546;2002431;0.74;147;4.03
Benchmarks/Reveal;3;0;25000;1000000;2;0:00:00.335;2002431;0.96;147;4.15
Benchmarks/Reveal;3;0;25000;1000000;2;0:00:00.315;2002431;1.81;143;4.03
Benchmarks/Reveal;3;0;25000;1000000;2;0:00:00.564;2002431;0.75;141;4.04
Benchmarks/Reveal;3;0;25000;1000000;2;0:00:01.295;2002431;1.74;149;4.14
Benchmarks/Reveal;3;0;25000;1000000;2;0:00:00.731;2002431;2.04;135;4.10
Benchmarks/Reveal;3;0;25000;1000000;5;0:00:00.454;2002431;2.01;142;4.02
Benchmarks/Reveal;3;0;25000;1000000;5;0:00:00.385;2002431;1.21;151;3.97
Benchmarks/Reveal;3;0;25000;1000000;5;0:00:00.708;2002431;1.00;157;4.06
Benchmarks/Reveal;3;0;25000;1000000;5;0:00:01.220;2002431;2.13;141;4.03
Benchmarks/Reveal;3;0;25000;1000000;5;0:00:01.314;2002431;1.90;137;4.06
Benchmarks/Reveal;3;0;25000;1000000;5;0:00:00.367;2002431;0.98;169;4.10
Benchmarks/Reveal;3;0;25000;1000000;5;0:00:00.730;2002431;2.03;137;4.10
Benchmarks/Reveal;3;0;25000;1000000;5;0:00:00.329;2002431;0.95;151;4.04
Benchmarks/Reveal;3;0;25000;1000000;5;0:00:00.323;2002431;0.90;147;3.97
Benchmarks/Reveal;3;0;25000;1000000;5;0:00:01.317;2002431;1.96;143;4.05
