program  protocol        partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(ms)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  ALLdataSent(MB)  AllDataRec(MB)  ALLmessagesSent  AllMessagesRec
Share    boolean_bmr     3          1              10000            1000000     2               2214.289              5.64                 3948          59         488.282          492.096         5                6
Share    boolean_bmr     3          1              10000            1000000     5               2229.218              5.66                 3948          57         488.282          492.096         5                6
Share    boolean_bmr     3          1              10000            1000000     10              2178.045              2.44                 3947          119        488.282          492.096         5                6
Share    boolean_bmr     3          1              1000             1000000     0               6073.556              9.39                 3948          56         488.282          492.096         5                6
Share    boolean_bmr     3          1              1000             1000000     1               6063.197              9.43                 3948          68         488.282          492.096         5                6
Share    boolean_bmr     3          1              1000             1000000     2               5977.064              6.49                 3948          114        488.282          492.096         5                6
Share    boolean_bmr     3          1              1000             1000000     5               6066.996              6.43                 3948          104        488.282          492.096         5                6
Share    boolean_bmr     3          1              1000             1000000     10              6068.054              9.62                 3949          55         488.282          492.096         5                6
Share    boolean_bmr     3          1              100              1000000     0               43253.658             46.29                3944          21         488.282          492.096         5                6
Share    boolean_bmr     3          1              100              1000000     1               43414.653             46.51                3946          28         488.282          492.096         5                6
Share    boolean_bmr     3          1              100              1000000     2               43252.319             43.45                3948          31         488.282          492.096         5                6
Share    boolean_bmr     3          1              100              1000000     5               43392.592             46.53                3952          15         488.282          492.096         5                6
Share    boolean_bmr     3          1              100              1000000     10              43273.151             43.41                3948          15         488.282          492.096         5                6
Share    boolean_bmr     3          30             25000            1000000     0               2052.958              2.39                 3948          133        488.282          492.096         5                6
Share    boolean_bmr     3          30             25000            1000000     1               1789.637              5.05                 3468          50         488.282          492.096         5                6
Share    boolean_bmr     3          30             25000            1000000     2               2192.440              5.59                 3946          60         488.282          492.096         5                6
Share    boolean_bmr     3          30             25000            1000000     5               2288.075              5.76                 3948          62         488.282          492.096         5                6
Share    boolean_bmr     3          30             25000            1000000     10              2259.898              5.64                 3948          63         488.282          492.096         5                6
Share    boolean_bmr     3          30             10000            1000000     0               2140.917              5.61                 3948          61         488.282          492.096         5                6
Share    boolean_bmr     3          30             10000            1000000     1               2045.537              5.32                 3948          52         488.282          492.096         5                6
Share    boolean_bmr     3          30             10000            1000000     2               2094.530              5.46                 3948          59         488.282          492.096         5                6
Share    boolean_bmr     3          30             10000            1000000     5               2208.663              5.81                 3950          62         488.282          492.096         5                6
Share    boolean_bmr     3          30             10000            1000000     10              2092.688              5.49                 3948          61         488.282          492.096         5                6
Share    boolean_bmr     3          30             1000             1000000     0               5764.008              8.81                 3949          52         488.282          492.096         5                6
Share    boolean_bmr     3          30             1000             1000000     1               5954.046              6.39                 3949          100        488.282          492.096         5                6
Share    boolean_bmr     3          30             1000             1000000     2               5964.397              9.29                 3948          77         488.282          492.096         5                6
Share    boolean_bmr     3          30             1000             1000000     5               5838.691              6.02                 3949          104        488.282          492.096         5                6
Share    boolean_bmr     3          30             1000             1000000     10              5956.754              6.50                 3947          115        488.282          492.096         5                6
Share    boolean_bmr     3          30             100              1000000     0               43265.045             46.32                3948          23         488.282          492.096         5                6
Share    boolean_bmr     3          30             100              1000000     1               43185.725             46.26                3953          22         488.282          492.096         5                6
Share    boolean_bmr     3          30             100              1000000     2               43020.751             46.11                3948          20         488.282          492.096         5                6
Share    boolean_bmr     3          30             100              1000000     5               43338.208             46.37                3953          22         488.282          492.096         5                6
Share    boolean_bmr     3          30             100              1000000     10              43125.395             46.22                3948          21         488.282          492.096         5                6
Share    boolean_bmr     3          100            25000            1000000     0               2072.218              5.52                 3948          57         488.282          492.096         5                6
Share    boolean_bmr     3          100            25000            1000000     1               2148.960              5.78                 3948          64         488.282          492.096         5                6
Share    boolean_bmr     3          100            25000            1000000     2               1985.285              2.22                 3459          107        488.282          492.096         5                6
Share    boolean_bmr     3          100            25000            1000000     5               2052.488              5.49                 3951          58         488.282          492.096         5                6
Share    boolean_bmr     3          100            25000            1000000     10              2337.620              5.79                 3948          64         488.282          492.096         5                6
