program  protocol     partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(ms)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  ALLdataSent(MB)  AllDataRec(MB)  ALLmessagesSent  AllMessagesRec
AES      boolean_bmr  0          0              1000             128         0               3875.518              8.93                 2621          235        240.102          240.106         32389            32390
AES      boolean_bmr  0          0              1000             128         1               4922.219              9.95                 2592          314        240.102          240.106         32389            32390
AES      boolean_bmr  0          0              1000             128         2               4768.827              9.88                 2629          228        240.102          240.106         32389            32390
AES      boolean_bmr  0          0              1000             256         0               6491.437              12.88                4656          230        478.591          478.598         32389            32390
AES      boolean_bmr  0          0              1000             256         1               7131.937              13.68                4854          230        478.591          478.598         32389            32390
AES      boolean_bmr  0          0              1000             256         2               8916.976              15.45                4747          242        478.591          478.598         32389            32390
AES      boolean_bmr  0          0              1000             512         0               11871.366             21.03                9130          230        955.567          955.583         32389            32390
AES      boolean_bmr  0          0              1000             512         1               14356.486             23.34                9390          238        955.567          955.583         32389            32390
AES      boolean_bmr  0          0              1000             512         2               15756.609             25.25                9303          197        955.567          955.583         32389            32390
AES      boolean_bmr  0          0              100              1           0               2496.945              5.83                 342           349        3.473            3.473           32389            32390
AES      boolean_bmr  0          0              100              1           1               2176.554              5.49                 335           320        3.473            3.473           32389            32390
AES      boolean_bmr  0          0              100              1           2               2358.525              2.77                 333           581        3.473            3.473           32389            32390
AES      boolean_bmr  0          0              100              128         0               25214.180             30.27                2706          104        240.102          240.106         32389            32390
AES      boolean_bmr  0          0              100              128         1               26879.663             31.93                2671          97         240.102          240.106         32389            32390
AES      boolean_bmr  0          0              100              128         2               26622.910             31.93                2725          98         240.102          240.106         32389            32390
AES      boolean_bmr  0          0              100              256         0               48589.376             55.04                4949          72         478.591          478.598         32389            32390
AES      boolean_bmr  0          0              100              256         1               51933.604             58.16                4957          74         478.591          478.598         32389            32390
AES      boolean_bmr  0          0              100              256         2               53306.268             59.83                4961          71         478.591          478.598         32389            32390
AES      boolean_bmr  0          0              100              512         0               90129.033             99.20                9435          68         955.567          955.583         32389            32390
AES      boolean_bmr  0          0              100              512         1               103778.801            112.14               9401          62         955.567          955.583         32389            32390
AES      boolean_bmr  0          0              100              512         2               104559.331            113.36               9403          65         955.567          955.583         32389            32390
AES      boolean_bmr  0          25             25000            1           0               1683.562              2.16                 353           746        3.473            3.473           32389            32390
AES      boolean_bmr  0          25             25000            1           1               4333.891              4.91                 361           447        3.473            3.473           32389            32390
AES      boolean_bmr  0          25             25000            1           2               3929.610              4.82                 372           386        3.473            3.473           32389            32390
AES      boolean_bmr  0          25             25000            128         0               6368.699              8.65                 2752          307        240.102          240.106         32389            32390
AES      boolean_bmr  0          25             25000            128         1               101537.242            104.06               2760          25         240.102          240.106         32389            32390
AES      boolean_bmr  0          25             25000            128         2               154297.007            156.73               2747          20         240.102          240.106         32389            32390
AES      boolean_bmr  0          25             25000            256         0               11302.273             14.75                4931          224        478.591          478.598         32389            32390
AES      boolean_bmr  0          25             25000            256         1               201243.653            205.38               4952          18         478.591          478.598         32389            32390
AES      boolean_bmr  0          25             25000            256         2               304564.363            308.26               4963          12         478.591          478.598         32389            32390
AES      boolean_bmr  0          25             25000            512         0               21859.397             27.74                9339          199        955.567          955.583         32389            32390
AES      boolean_bmr  0          25             25000            512         1               385931.331            392.50               9417          15         955.567          955.583         32389            32390
AES      boolean_bmr  0          25             25000            512         2               590438.520            596.31               9590          10         955.567          955.583         32389            32390
AES      boolean_bmr  0          25             10000            1           0               2182.490              2.66                 349           612        3.473            3.473           32389            32390
AES      boolean_bmr  0          25             10000            1           1               3244.482              3.69                 343           420        3.473            3.473           32389            32390
AES      boolean_bmr  0          25             10000            1           2               4154.350              4.62                 334           326        3.473            3.473           32389            32390
AES      boolean_bmr  0          25             10000            128         0               6562.827              8.78                 2682          269        240.102          240.106         32389            32390
AES      boolean_bmr  0          25             10000            128         1               104279.137            106.48               2742          26         240.102          240.106         32389            32390
AES      boolean_bmr  0          25             10000            128         2               154184.910            156.70               2746          16         240.102          240.106         32389            32390
AES      boolean_bmr  0          25             10000            256         0               11752.290             15.42                4935          200        478.591          478.598         32389            32390
AES      boolean_bmr  0          25             10000            256         1               192655.415            196.10               4957          20         478.591          478.598         32389            32390
AES      boolean_bmr  0          25             10000            256         2               294516.479            298.46               5100          12         478.591          478.598         32389            32390
AES      boolean_bmr  0          25             10000            512         0               21287.484             27.81                9308          178        955.567          955.583         32389            32390
AES      boolean_bmr  0          25             10000            512         1               386303.430            392.43               9413          15         955.567          955.583         32389            32390
AES      boolean_bmr  0          25             10000            512         2               598092.397            604.67               9655          9          955.567          955.583         32389            32390
AES      boolean_bmr  0          25             1000             1           0               2196.526              2.65                 337           512        3.473            3.473           32389            32390
AES      boolean_bmr  0          25             1000             1           1               3830.893              4.40                 369           409        3.473            3.473           32389            32390
AES      boolean_bmr  0          25             1000             1           2               3550.809              4.18                 354           381        3.473            3.473           32389            32390
AES      boolean_bmr  0          25             1000             128         0               6760.801              8.95                 2740          288        240.102          240.106         32389            32390
AES      boolean_bmr  0          25             1000             128         1               100218.969            102.71               2760          27         240.102          240.106         32389            32390
AES      boolean_bmr  0          25             1000             128         2               166724.215            169.23               2760          17         240.102          240.106         32389            32390
AES      boolean_bmr  0          25             1000             256         0               11946.910             15.49                4883          228        478.591          478.598         32389            32390
AES      boolean_bmr  0          25             1000             256         1               198600.080            202.46               4989          20         478.591          478.598         32389            32390
AES      boolean_bmr  0          25             1000             256         2               308245.276            311.82               4993          13         478.591          478.598         32389            32390
AES      boolean_bmr  0          25             1000             512         0               20540.559             26.84                9525          207        955.567          955.583         32389            32390
AES      boolean_bmr  0          25             1000             512         1               382754.066            389.18               9596          16         955.567          955.583         32389            32390
AES      boolean_bmr  0          25             1000             512         2               614355.048            620.28               9449          11         955.567          955.583         32389            32390
AES      boolean_bmr  0          25             100              1           0               1649.096              2.15                 356           731        3.473            3.473           32389            32390
AES      boolean_bmr  0          25             100              1           1               3318.729              3.76                 336           478        3.473            3.473           32389            32390
AES      boolean_bmr  0          25             100              1           2               4104.090              4.70                 374           338        3.473            3.473           32389            32390
AES      boolean_bmr  0          25             100              128         0               24848.952             27.01                2728          109        240.102          240.106         32389            32390
AES      boolean_bmr  0          25             100              128         1               106513.724            108.63               2762          27         240.102          240.106         32389            32390
AES      boolean_bmr  0          25             100              128         2               164133.420            166.45               2731          18         240.102          240.106         32389            32390
AES      boolean_bmr  0          25             100              256         0               44776.934             48.44                4922          72         478.591          478.598         32389            32390
AES      boolean_bmr  0          25             100              256         1               214759.025            219.20               4933          21         478.591          478.598         32389            32390
AES      boolean_bmr  0          25             100              256         2               331670.865            335.90               4980          14         478.591          478.598         32389            32390
AES      boolean_bmr  0          25             100              512         0               87757.344             93.81                9466          79         955.567          955.583         32389            32390
AES      boolean_bmr  0          25             100              512         1               408181.237            414.44               9504          17         955.567          955.583         32389            32390
AES      boolean_bmr  0          25             100              512         2               660230.222            666.89               9610          10         955.567          955.583         32389            32390
AES      boolean_bmr  0          50             25000            1           0               2768.158              3.47                 358           480        3.473            3.473           32389            32390
AES      boolean_bmr  0          50             25000            1           1               6042.310              6.75                 378           358        3.473            3.473           32389            32390
AES      boolean_bmr  0          50             25000            1           2               6449.852              7.58                 366           218        3.473            3.473           32389            32390
AES      boolean_bmr  0          50             25000            128         0               13024.398             15.44                2707          195        240.102          240.106         32389            32390
AES      boolean_bmr  0          50             25000            128         1               195674.002            198.02               2765          15         240.102          240.106         32389            32390
AES      boolean_bmr  0          50             25000            128         2               294522.227            297.18               2766          9          240.102          240.106         32389            32390
AES      boolean_bmr  0          50             25000            256         0               21011.824             24.88                4981          137        478.591          478.598         32389            32390
