program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB);AllDataRec(MB);ALLmessagesSent;AllMessagesRec
Comparison;boolean_bmr;3;30;10000;10000;10;853.156;4.46;1020;88;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;1000;10000;0;1440.890;5.05;1053;91;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;1000;10000;1;1498.722;5.11;1071;80;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;1000;10000;2;1446.830;2.06;1068;196;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;1000;10000;5;1437.104;5.03;1047;91;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;1000;10000;10;1443.255;5.04;1029;85;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;100;10000;0;9260.454;12.86;1108;37;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;100;10000;1;9249.350;12.86;1107;40;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;100;10000;2;9265.036;12.87;1097;40;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;100;10000;5;9317.864;12.93;1105;40;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;100;10000;10;9254.923;9.88;1091;51;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;25000;10000;0;833.432;4.43;1060;81;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;25000;10000;1;779.252;1.38;1064;244;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;25000;10000;2;828.272;4.46;1049;82;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;25000;10000;5;772.358;4.36;1052;84;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;25000;10000;10;744.650;4.38;1070;80;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;10000;10000;0;821.035;4.43;1053;81;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;10000;10000;1;750.131;4.36;1087;87;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;10000;10000;2;758.296;1.36;1067;281;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;10000;10000;5;760.633;1.36;1028;241;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;10000;10000;10;606.652;4.16;1072;69;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;1000;10000;0;1433.443;2.04;1041;219;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;1000;10000;1;1492.432;5.11;1064;76;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;1000;10000;2;1438.406;5.04;1037;87;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;1000;10000;5;1428.282;2.02;1073;203;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;1000;10000;10;1482.860;5.07;1063;90;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;100;10000;0;9250.885;12.84;1120;39;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;100;10000;1;9272.203;9.89;1096;51;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;100;10000;2;9261.631;9.86;1120;50;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;100;10000;5;9291.824;12.90;1026;41;102.765;102.841;550;552
Comparison;boolean_bmr;3;100;100;10000;10;9269.083;12.88;1090;40;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;25000;10000;0;737.170;4.33;1064;80;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;25000;10000;1;769.903;4.39;1063;85;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;25000;10000;2;823.006;1.42;1040;254;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;25000;10000;5;812.385;4.40;1087;77;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;25000;10000;10;911.985;4.52;1059;83;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;10000;10000;0;817.295;4.47;1060;84;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;10000;10000;1;760.827;4.39;1054;80;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;10000;10000;2;751.506;4.34;1088;81;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;10000;10000;5;811.998;4.41;1078;80;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;10000;10000;10;785.516;4.37;1063;84;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;1000;10000;0;1441.668;5.04;1075;80;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;1000;10000;1;1503.736;5.10;1069;87;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;1000;10000;2;1438.514;5.05;1056;83;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;1000;10000;5;1446.727;5.05;1026;85;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;1000;10000;10;1425.054;5.04;1031;80;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;100;10000;0;9254.996;12.88;1098;40;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;100;10000;1;9272.185;12.88;1084;39;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;100;10000;2;9253.104;12.88;1115;38;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;100;10000;5;9253.915;9.88;1072;51;102.765;102.841;550;552
Comparison;boolean_bmr;3;150;100;10000;10;9256.573;12.87;1117;41;102.765;102.841;550;552
